timestamp,rank,name,price,change_24h,market_cap
,,,,,
9/7/2026 18:13,1,Bitcoin,"$79,477.84 ",-0.64%,$1.59T
9/7/2026 18:13,2,Ethereum,"$2,493.83 ",-0.36%,$304.29B
9/7/2026 18:13,3,Tether,$1.00 ,-0.02%,$183.37B
9/7/2026 18:13,4,BNB,$745.53 ,-1.60%,$99.27B
9/7/2026 18:13,5,XRP,$1.40 ,-1.37%,$88.14B
9/7/2026 18:13,6,USDC,$1.00 ,-0.01%,$74.42B
9/7/2026 18:13,7,Solana,$105.35 ,-1.21%,$61.75B
9/7/2026 18:13,8,TRON,$0.34 ,0.13%,$31.86B
9/7/2026 18:13,9,Hyperliquid,$88.25 ,-1.41%,$22.23B
9/7/2026 18:13,10,Zcash,"$1,195.89 ",1.55%,$20.16B
,,,,,
9/7/2026 18:13,1,Bitcoin,"$79,477.84 ",-0.64%,$1.59T
9/7/2026 18:13,2,Ethereum,"$2,493.83 ",-0.36%,$304.29B
9/7/2026 18:13,3,Tether,$1.00 ,-0.02%,$183.37B
9/7/2026 18:13,4,BNB,$745.53 ,-1.60%,$99.27B
9/7/2026 18:13,5,XRP,$1.40 ,-1.37%,$88.14B
9/7/2026 18:13,6,USDC,$1.00 ,-0.01%,$74.42B
9/7/2026 18:13,7,Solana,$105.35 ,-1.21%,$61.75B
9/7/2026 18:13,8,TRON,$0.34 ,0.13%,$31.86B
9/7/2026 18:13,9,Hyperliquid,$88.25 ,-1.41%,$22.23B
9/7/2026 18:13,10,Zcash,"$1,195.89 ",1.55%,$20.16B
,,,,,
9/7/2026 18:14,1,Bitcoin,"$79,467.61 ",-0.65%,$1.59T
9/7/2026 18:14,2,Ethereum,"$2,493.85 ",-0.32%,$304.31B
9/7/2026 18:14,3,Tether,$1.00 ,-0.02%,$183.38B
9/7/2026 18:14,4,BNB,$745.54 ,-1.43%,$99.27B
9/7/2026 18:14,5,XRP,$1.40 ,-1.35%,$88.14B
9/7/2026 18:14,6,USDC,$1.00 ,-0.01%,$74.41B
9/7/2026 18:14,7,Solana,$105.23 ,-1.70%,$61.68B
9/7/2026 18:14,8,TRON,$0.34 ,0.09%,$31.85B
9/7/2026 18:14,9,Hyperliquid,$88.15 ,-1.26%,$22.21B
9/7/2026 18:14,10,Zcash,"$1,193.49 ",1.51%,$20.11B
,,,,,
9/7/2026 18:15,1,Bitcoin,"$79,451.76 ",-0.66%,$1.59T
9/7/2026 18:15,2,Ethereum,"$2,493.36 ",-0.38%,$304.27B
9/7/2026 18:15,3,Tether,$1.00 ,-0.02%,$183.37B
9/7/2026 18:15,4,BNB,$745.29 ,-1.54%,$99.24B
9/7/2026 18:15,5,XRP,$1.40 ,-1.37%,$88.15B
9/7/2026 18:15,6,USDC,$1.00 ,-0.01%,$74.41B
9/7/2026 18:15,7,Solana,$105.27 ,-1.45%,$61.71B
9/7/2026 18:15,8,TRON,$0.34 ,0.09%,$31.85B
9/7/2026 18:15,9,Hyperliquid,$88.15 ,-1.26%,$22.21B
9/7/2026 18:15,10,Zcash,"$1,193.49 ",1.51%,$20.11B
,,,,,
9/7/2026 18:16,1,Bitcoin,"$79,467.02 ",-0.62%,$1.59T
9/7/2026 18:16,2,Ethereum,"$2,493.27 ",-0.35%,$304.27B
9/7/2026 18:16,3,Tether,$1.00 ,-0.02%,$183.37B
9/7/2026 18:16,4,BNB,$745.29 ,-1.54%,$99.24B
9/7/2026 18:16,5,XRP,$1.40 ,-1.37%,$88.15B
9/7/2026 18:16,6,USDC,$1.00 ,-0.01%,$74.41B
9/7/2026 18:16,7,Solana,$105.27 ,-1.45%,$61.71B
9/7/2026 18:16,8,TRON,$0.34 ,0.09%,$31.85B
9/7/2026 18:16,9,Hyperliquid,$88.15 ,-1.26%,$22.21B
9/7/2026 18:16,10,Zcash,"$1,193.49 ",1.51%,$20.11B
,,,,,
9/7/2026 18:16,1,Bitcoin,"$79,472.73 ",-0.61%,$1.59T
9/7/2026 18:16,2,Ethereum,"$2,494.73 ",-0.22%,$304.42B
9/7/2026 18:16,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 18:16,4,BNB,$745.62 ,-1.35%,$99.28B
9/7/2026 18:16,5,XRP,$1.40 ,-1.14%,$88.21B
9/7/2026 18:16,6,USDC,$1.00 ,0.01%,$74.43B
9/7/2026 18:16,7,Solana,$105.22 ,-1.67%,$61.67B
9/7/2026 18:16,8,TRON,$0.34 ,0.09%,$31.85B
9/7/2026 18:16,9,Hyperliquid,$88.15 ,-1.26%,$22.21B
9/7/2026 18:16,10,Zcash,"$1,193.49 ",1.51%,$20.11B
,,,,,
9/7/2026 18:17,1,Bitcoin,"$79,508.12 ",-0.57%,$1.59T
9/7/2026 18:17,2,Ethereum,"$2,493.72 ",-0.28%,$304.27B
9/7/2026 18:17,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 18:17,4,BNB,$745.67 ,-1.34%,$99.29B
9/7/2026 18:17,5,XRP,$1.40 ,-1.10%,$88.23B
9/7/2026 18:17,6,USDC,$1.00 ,0.00%,$74.43B
9/7/2026 18:17,7,Solana,$105.26 ,-1.63%,$61.7B
9/7/2026 18:17,8,TRON,$0.34 ,0.09%,$31.85B
9/7/2026 18:17,9,Hyperliquid,$88.15 ,-1.26%,$22.21B
9/7/2026 18:17,10,Zcash,"$1,193.49 ",1.51%,$20.11B
,,,,,
9/7/2026 18:18,1,Bitcoin,"$79,469.21 ",-0.65%,$1.59T
9/7/2026 18:18,2,Ethereum,"$2,493.72 ",-0.28%,$304.27B
9/7/2026 18:18,3,Tether,$1.00 ,-0.02%,$183.37B
9/7/2026 18:18,4,BNB,$745.29 ,-1.54%,$99.24B
9/7/2026 18:18,5,XRP,$1.40 ,-1.37%,$88.15B
9/7/2026 18:18,6,USDC,$1.00 ,-0.01%,$74.41B
9/7/2026 18:18,7,Solana,$105.27 ,-1.45%,$61.71B
9/7/2026 18:18,8,TRON,$0.34 ,0.09%,$31.85B
9/7/2026 18:18,9,Hyperliquid,$88.15 ,-1.26%,$22.21B
9/7/2026 18:18,10,Zcash,"$1,193.49 ",1.51%,$20.11B
,,,,,
9/7/2026 18:19,1,Bitcoin,"$79,522.97 ",-0.53%,$1.59T
9/7/2026 18:19,2,Ethereum,"$2,498.75 ",-0.04%,$304.91B
9/7/2026 18:19,3,Tether,$1.00 ,0.00%,$183.4B
9/7/2026 18:19,4,BNB,$745.93 ,-1.28%,$99.32B
9/7/2026 18:19,5,XRP,$1.40 ,-1.00%,$88.31B
9/7/2026 18:19,6,USDC,$1.00 ,0.02%,$74.44B
9/7/2026 18:19,7,Solana,$105.37 ,-1.51%,$61.76B
9/7/2026 18:19,8,TRON,$0.34 ,0.09%,$31.85B
9/7/2026 18:19,9,Hyperliquid,$88.15 ,-1.26%,$22.21B
9/7/2026 18:19,10,Zcash,"$1,193.49 ",1.51%,$20.11B
,,,,,
9/7/2026 18:19,1,Bitcoin,"$79,469.21 ",-0.65%,$1.59T
9/7/2026 18:19,2,Ethereum,"$2,493.72 ",-0.28%,$304.27B
9/7/2026 18:19,3,Tether,$1.00 ,-0.02%,$183.37B
9/7/2026 18:19,4,BNB,$745.29 ,-1.54%,$99.24B
9/7/2026 18:19,5,XRP,$1.40 ,-1.37%,$88.15B
9/7/2026 18:19,6,USDC,$1.00 ,-0.01%,$74.41B
9/7/2026 18:19,7,Solana,$105.27 ,-1.45%,$61.71B
9/7/2026 18:19,8,TRON,$0.34 ,0.09%,$31.85B
9/7/2026 18:19,9,Hyperliquid,$88.15 ,-1.26%,$22.21B
9/7/2026 18:19,10,Zcash,"$1,193.49 ",1.51%,$20.11B
,,,,,
9/7/2026 18:20,1,Bitcoin,"$79,469.21 ",-0.65%,$1.59T
9/7/2026 18:20,2,Ethereum,"$2,493.72 ",-0.28%,$304.27B
9/7/2026 18:20,3,Tether,$1.00 ,-0.02%,$183.37B
9/7/2026 18:20,4,BNB,$745.29 ,-1.54%,$99.24B
9/7/2026 18:20,5,XRP,$1.40 ,-1.37%,$88.15B
9/7/2026 18:20,6,USDC,$1.00 ,-0.01%,$74.41B
9/7/2026 18:20,7,Solana,$105.27 ,-1.45%,$61.71B
9/7/2026 18:20,8,TRON,$0.34 ,0.09%,$31.85B
9/7/2026 18:20,9,Hyperliquid,$88.15 ,-1.26%,$22.21B
9/7/2026 18:20,10,Zcash,"$1,193.49 ",1.51%,$20.11B
,,,,,
9/7/2026 18:20,1,Bitcoin,"$79,498.59 ",-0.56%,$1.59T
9/7/2026 18:20,2,Ethereum,"$2,495.50 ",-0.20%,$304.3B
9/7/2026 18:20,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 18:20,4,BNB,$745.52 ,-1.43%,$99.27B
9/7/2026 18:20,5,XRP,$1.40 ,-1.39%,$88.13B
9/7/2026 18:20,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 18:20,7,Solana,$105.24 ,-1.66%,$61.69B
9/7/2026 18:20,8,TRON,$0.34 ,0.12%,$31.86B
9/7/2026 18:20,9,Hyperliquid,$88.05 ,-1.30%,$22.18B
9/7/2026 18:20,10,Zcash,"$1,191.61 ",1.45%,$20.08B
,,,,,
9/7/2026 18:21,1,Bitcoin,"$79,535.99 ",-0.52%,$1.59T
9/7/2026 18:21,2,Ethereum,"$2,498.92 ",-0.03%,$304.93B
9/7/2026 18:21,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 18:21,4,BNB,$745.52 ,-1.43%,$99.27B
9/7/2026 18:21,5,XRP,$1.40 ,-1.39%,$88.13B
9/7/2026 18:21,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 18:21,7,Solana,$105.24 ,-1.66%,$61.69B
9/7/2026 18:21,8,TRON,$0.34 ,0.12%,$31.86B
9/7/2026 18:21,9,Hyperliquid,$88.05 ,-1.30%,$22.18B
9/7/2026 18:21,10,Zcash,"$1,191.61 ",1.45%,$20.08B
,,,,,
9/7/2026 18:22,1,Bitcoin,"$79,478.53 ",-0.60%,$1.59T
9/7/2026 18:22,2,Ethereum,"$2,494.30 ",-0.24%,$304.3B
9/7/2026 18:22,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 18:22,4,BNB,$745.52 ,-1.43%,$99.27B
9/7/2026 18:22,5,XRP,$1.40 ,-1.39%,$88.13B
9/7/2026 18:22,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 18:22,7,Solana,$105.24 ,-1.66%,$61.69B
9/7/2026 18:22,8,TRON,$0.34 ,0.12%,$31.86B
9/7/2026 18:22,9,Hyperliquid,$88.05 ,-1.30%,$22.18B
9/7/2026 18:22,10,Zcash,"$1,191.61 ",1.45%,$20.08B
,,,,,
9/7/2026 18:23,1,Bitcoin,"$79,541.32 ",-0.54%,$1.59T
9/7/2026 18:23,2,Ethereum,"$2,499.03 ",-0.05%,$304.94B
9/7/2026 18:23,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 18:23,4,BNB,$746.32 ,-1.20%,$99.38B
9/7/2026 18:23,5,XRP,$1.40 ,-0.84%,$88.36B
9/7/2026 18:23,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 18:23,7,Solana,$105.49 ,-1.35%,$61.83B
9/7/2026 18:23,8,TRON,$0.34 ,0.12%,$31.86B
9/7/2026 18:23,9,Hyperliquid,$88.05 ,-1.30%,$22.18B
9/7/2026 18:23,10,Zcash,"$1,191.61 ",1.45%,$20.08B
,,,,,
9/7/2026 18:23,1,Bitcoin,"$79,580.10 ",-0.50%,$1.59T
9/7/2026 18:23,2,Ethereum,"$2,502.09 ",0.04%,$305.32B
9/7/2026 18:23,3,Tether,$1.00 ,-0.02%,$183.38B
9/7/2026 18:23,4,BNB,$746.38 ,-1.21%,$99.38B
9/7/2026 18:23,5,XRP,$1.40 ,-0.83%,$88.37B
9/7/2026 18:23,6,USDC,$1.00 ,-0.01%,$74.42B
9/7/2026 18:23,7,Solana,$105.50 ,-1.37%,$61.84B
9/7/2026 18:23,8,TRON,$0.34 ,0.12%,$31.86B
9/7/2026 18:23,9,Hyperliquid,$88.05 ,-1.30%,$22.18B
9/7/2026 18:23,10,Zcash,"$1,191.61 ",1.45%,$20.08B
,,,,,
9/7/2026 18:24,1,Bitcoin,"$79,520.55 ",-0.53%,$1.59T
9/7/2026 18:24,2,Ethereum,"$2,496.75 ",-0.12%,$304.3B
9/7/2026 18:24,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 18:24,4,BNB,$745.52 ,-1.43%,$99.27B
9/7/2026 18:24,5,XRP,$1.40 ,-1.39%,$88.13B
9/7/2026 18:24,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 18:24,7,Solana,$105.24 ,-1.66%,$61.69B
9/7/2026 18:24,8,TRON,$0.34 ,0.12%,$31.86B
9/7/2026 18:24,9,Hyperliquid,$88.13 ,-1.14%,$22.2B
9/7/2026 18:24,10,Zcash,"$1,197.54 ",2.40%,$20.18B
,,,,,
9/7/2026 18:25,1,Bitcoin,"$79,520.55 ",-0.53%,$1.59T
9/7/2026 18:25,2,Ethereum,"$2,496.75 ",-0.12%,$304.3B
9/7/2026 18:25,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 18:25,4,BNB,$745.52 ,-1.43%,$99.27B
9/7/2026 18:25,5,XRP,$1.40 ,-1.39%,$88.13B
9/7/2026 18:25,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 18:25,7,Solana,$105.24 ,-1.66%,$61.69B
9/7/2026 18:25,8,TRON,$0.34 ,0.12%,$31.86B
9/7/2026 18:25,9,Hyperliquid,$88.05 ,-1.30%,$22.18B
9/7/2026 18:25,10,Zcash,"$1,191.61 ",1.45%,$20.08B
,,,,,
9/7/2026 18:26,1,Bitcoin,"$79,543.61 ",-0.53%,$1.59T
9/7/2026 18:26,2,Ethereum,"$2,498.73 ",-0.04%,$304.67B
9/7/2026 18:26,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 18:26,4,BNB,$745.93 ,-1.21%,$99.33B
9/7/2026 18:26,5,XRP,$1.40 ,-1.09%,$88.23B
9/7/2026 18:26,6,USDC,$1.00 ,0.01%,$74.43B
9/7/2026 18:26,7,Solana,$105.26 ,-1.61%,$61.7B
9/7/2026 18:26,8,TRON,$0.34 ,0.14%,$31.87B
9/7/2026 18:26,9,Hyperliquid,$88.11 ,-1.30%,$22.2B
9/7/2026 18:26,10,Zcash,"$1,197.10 ",2.34%,$20.18B
,,,,,
9/7/2026 18:26,1,Bitcoin,"$79,543.61 ",-0.53%,$1.59T
9/7/2026 18:26,2,Ethereum,"$2,498.73 ",-0.04%,$304.67B
9/7/2026 18:26,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 18:26,4,BNB,$745.93 ,-1.21%,$99.33B
9/7/2026 18:26,5,XRP,$1.40 ,-1.09%,$88.23B
9/7/2026 18:26,6,USDC,$1.00 ,0.01%,$74.43B
9/7/2026 18:26,7,Solana,$105.26 ,-1.61%,$61.7B
9/7/2026 18:26,8,TRON,$0.34 ,0.14%,$31.87B
9/7/2026 18:26,9,Hyperliquid,$88.07 ,-1.34%,$22.19B
9/7/2026 18:26,10,Zcash,"$1,196.77 ",2.31%,$20.17B
,,,,,
9/7/2026 18:27,1,Bitcoin,"$79,543.61 ",-0.53%,$1.59T
9/7/2026 18:27,2,Ethereum,"$2,498.73 ",-0.04%,$304.67B
9/7/2026 18:27,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 18:27,4,BNB,$745.93 ,-1.21%,$99.33B
9/7/2026 18:27,5,XRP,$1.40 ,-1.09%,$88.23B
9/7/2026 18:27,6,USDC,$1.00 ,0.01%,$74.43B
9/7/2026 18:27,7,Solana,$105.26 ,-1.61%,$61.7B
9/7/2026 18:27,8,TRON,$0.34 ,0.14%,$31.87B
9/7/2026 18:27,9,Hyperliquid,$88.03 ,-1.20%,$22.17B
9/7/2026 18:27,10,Zcash,"$1,193.58 ",2.15%,$20.12B
,,,,,
9/7/2026 18:28,1,Bitcoin,"$79,587.26 ",-0.48%,$1.59T
9/7/2026 18:28,2,Ethereum,"$2,499.14 ",-0.08%,$304.67B
9/7/2026 18:28,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 18:28,4,BNB,$745.93 ,-1.21%,$99.33B
9/7/2026 18:28,5,XRP,$1.40 ,-1.09%,$88.23B
9/7/2026 18:28,6,USDC,$1.00 ,0.01%,$74.43B
9/7/2026 18:28,7,Solana,$105.26 ,-1.61%,$61.7B
9/7/2026 18:28,8,TRON,$0.34 ,0.14%,$31.87B
9/7/2026 18:28,9,Hyperliquid,$88.03 ,-1.20%,$22.17B
9/7/2026 18:28,10,Zcash,"$1,193.58 ",2.15%,$20.12B
,,,,,
9/7/2026 18:29,1,Bitcoin,"$79,587.26 ",-0.48%,$1.59T
9/7/2026 18:29,2,Ethereum,"$2,499.14 ",-0.08%,$304.67B
9/7/2026 18:29,3,Tether,$1.00 ,-0.02%,$183.37B
9/7/2026 18:29,4,BNB,$747.07 ,-1.20%,$99.48B
9/7/2026 18:29,5,XRP,$1.41 ,-0.54%,$88.6B
9/7/2026 18:29,6,USDC,$1.00 ,0.00%,$74.43B
9/7/2026 18:29,7,Solana,$105.77 ,-1.14%,$62B
9/7/2026 18:29,8,TRON,$0.34 ,0.14%,$31.87B
9/7/2026 18:29,9,Hyperliquid,$88.03 ,-1.20%,$22.17B
9/7/2026 18:29,10,Zcash,"$1,193.58 ",2.15%,$20.12B
,,,,,
9/7/2026 18:29,1,Bitcoin,"$79,587.26 ",-0.48%,$1.59T
9/7/2026 18:29,2,Ethereum,"$2,499.14 ",-0.08%,$304.67B
9/7/2026 18:29,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 18:29,4,BNB,$745.93 ,-1.21%,$99.33B
9/7/2026 18:29,5,XRP,$1.40 ,-1.09%,$88.23B
9/7/2026 18:29,6,USDC,$1.00 ,0.01%,$74.43B
9/7/2026 18:29,7,Solana,$105.26 ,-1.61%,$61.7B
9/7/2026 18:29,8,TRON,$0.34 ,0.14%,$31.87B
9/7/2026 18:29,9,Hyperliquid,$88.03 ,-1.20%,$22.17B
9/7/2026 18:29,10,Zcash,"$1,193.58 ",2.15%,$20.12B
,,,,,
9/7/2026 18:30,1,Bitcoin,"$79,588.48 ",-0.44%,$1.59T
9/7/2026 18:30,2,Ethereum,"$2,505.69 ",0.14%,$305.35B
9/7/2026 18:30,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 18:30,4,BNB,$746.65 ,-1.24%,$99.42B
9/7/2026 18:30,5,XRP,$1.40 ,-0.83%,$88.37B
9/7/2026 18:30,6,USDC,$1.00 ,0.01%,$74.43B
9/7/2026 18:30,7,Solana,$105.51 ,-1.36%,$61.85B
9/7/2026 18:30,8,TRON,$0.34 ,0.08%,$31.86B
9/7/2026 18:30,9,Hyperliquid,$88.08 ,-1.19%,$22.19B
9/7/2026 18:30,10,Zcash,"$1,196.33 ",2.30%,$20.16B
,,,,,
9/7/2026 18:31,1,Bitcoin,"$79,588.48 ",-0.44%,$1.59T
9/7/2026 18:31,2,Ethereum,"$2,505.69 ",0.14%,$305.35B
9/7/2026 18:31,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 18:31,4,BNB,$746.65 ,-1.24%,$99.42B
9/7/2026 18:31,5,XRP,$1.40 ,-0.83%,$88.37B
9/7/2026 18:31,6,USDC,$1.00 ,0.01%,$74.43B
9/7/2026 18:31,7,Solana,$105.51 ,-1.36%,$61.85B
9/7/2026 18:31,8,TRON,$0.34 ,0.08%,$31.86B
9/7/2026 18:31,9,Hyperliquid,$88.08 ,-1.19%,$22.19B
9/7/2026 18:31,10,Zcash,"$1,196.33 ",2.30%,$20.16B
,,,,,
9/7/2026 18:32,1,Bitcoin,"$79,610.11 ",-0.42%,$1.59T
9/7/2026 18:32,2,Ethereum,"$2,506.14 ",0.23%,$305.35B
9/7/2026 18:32,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 18:32,4,BNB,$746.65 ,-1.24%,$99.42B
9/7/2026 18:32,5,XRP,$1.40 ,-0.83%,$88.37B
9/7/2026 18:32,6,USDC,$1.00 ,0.01%,$74.43B
9/7/2026 18:32,7,Solana,$105.51 ,-1.36%,$61.85B
9/7/2026 18:32,8,TRON,$0.34 ,0.08%,$31.86B
9/7/2026 18:32,9,Hyperliquid,$88.09 ,-1.22%,$22.19B
9/7/2026 18:32,10,Zcash,"$1,196.83 ",2.26%,$20.17B
,,,,,
9/7/2026 19:10,1,Bitcoin,"$79,406.42 ",-0.53%,$1.59T
9/7/2026 19:10,2,Ethereum,"$2,499.65 ",0.28%,$305.02B
9/7/2026 19:10,3,Tether,$1.00 ,-0.02%,$183.38B
9/7/2026 19:10,4,BNB,$746.26 ,-0.70%,$99.37B
9/7/2026 19:10,5,XRP,$1.40 ,-0.70%,$88.21B
9/7/2026 19:10,6,USDC,$1.00 ,-0.01%,$74.42B
9/7/2026 19:10,7,Solana,$105.20 ,-1.01%,$61.66B
9/7/2026 19:10,8,TRON,$0.34 ,0.06%,$31.85B
9/7/2026 19:10,9,Hyperliquid,$87.97 ,-0.99%,$22.08B
9/7/2026 19:10,10,Zcash,"$1,188.18 ",0.25%,$20.03B
,,,,,
9/7/2026 19:10,1,Bitcoin,"$79,351.72 ",-0.60%,$1.59T
9/7/2026 19:10,2,Ethereum,"$2,498.02 ",0.21%,$304.82B
9/7/2026 19:10,3,Tether,$1.00 ,0.00%,$183.4B
9/7/2026 19:10,4,BNB,$746.24 ,-0.70%,$99.37B
9/7/2026 19:10,5,XRP,$1.40 ,-0.72%,$88.19B
9/7/2026 19:10,6,USDC,$1.00 ,-0.01%,$74.42B
9/7/2026 19:10,7,Solana,$105.18 ,-1.03%,$61.65B
9/7/2026 19:10,8,TRON,$0.34 ,0.06%,$31.85B
9/7/2026 19:10,9,Hyperliquid,$87.97 ,-0.99%,$22.16B
9/7/2026 19:10,10,Zcash,"$1,188.18 ",0.25%,$20.03B
,,,,,
9/7/2026 19:11,1,Bitcoin,"$79,358.14 ",-0.57%,$1.59T
9/7/2026 19:11,2,Ethereum,"$2,499.97 ",0.49%,$305.65B
9/7/2026 19:11,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 19:11,4,BNB,$746.94 ,-0.60%,$99.46B
9/7/2026 19:11,5,XRP,$1.41 ,-0.22%,$88.55B
9/7/2026 19:11,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 19:11,7,Solana,$105.65 ,-0.48%,$61.92B
9/7/2026 19:11,8,TRON,$0.34 ,0.06%,$31.85B
9/7/2026 19:11,9,Hyperliquid,$87.65 ,-1.28%,$22.08B
9/7/2026 19:11,10,Zcash,"$1,188.18 ",0.25%,$20.03B
,,,,,
9/7/2026 19:12,1,Bitcoin,"$79,365.09 ",-0.56%,$1.59T
9/7/2026 19:12,2,Ethereum,"$2,498.83 ",0.22%,$304.92B
9/7/2026 19:12,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 19:12,4,BNB,$746.03 ,-0.73%,$99.34B
9/7/2026 19:12,5,XRP,$1.40 ,-0.75%,$88.16B
9/7/2026 19:12,6,USDC,$1.00 ,-0.01%,$74.43B
9/7/2026 19:12,7,Solana,$105.18 ,-1.08%,$61.65B
9/7/2026 19:12,8,TRON,$0.34 ,0.06%,$31.85B
9/7/2026 19:12,9,Hyperliquid,$87.97 ,-0.99%,$22.16B
9/7/2026 19:12,10,Zcash,"$1,188.18 ",0.25%,$20.03B
,,,,,
9/7/2026 19:13,1,Bitcoin,"$79,373.63 ",-0.55%,$1.59T
9/7/2026 19:13,2,Ethereum,"$2,499.61 ",0.25%,$305.02B
9/7/2026 19:13,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 19:13,4,BNB,$745.99 ,-0.74%,$99.33B
9/7/2026 19:13,5,XRP,$1.40 ,-0.77%,$88.15B
9/7/2026 19:13,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 19:13,7,Solana,$105.19 ,-1.11%,$61.65B
9/7/2026 19:13,8,TRON,$0.34 ,0.06%,$31.85B
9/7/2026 19:13,9,Hyperliquid,$87.97 ,-0.99%,$22.16B
9/7/2026 19:13,10,Zcash,"$1,188.18 ",0.25%,$20.03B
,,,,,
9/7/2026 19:13,1,Bitcoin,"$79,365.83 ",-0.56%,$1.59T
9/7/2026 19:13,2,Ethereum,"$2,498.36 ",0.27%,$305.65B
9/7/2026 19:13,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 19:13,4,BNB,$746.94 ,-0.60%,$99.46B
9/7/2026 19:13,5,XRP,$1.41 ,-0.22%,$88.55B
9/7/2026 19:13,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 19:13,7,Solana,$105.65 ,-0.48%,$61.92B
9/7/2026 19:13,8,TRON,$0.34 ,0.06%,$31.85B
9/7/2026 19:13,9,Hyperliquid,$87.75 ,-1.40%,$22.1B
9/7/2026 19:13,10,Zcash,"$1,188.18 ",0.25%,$20.03B
,,,,,
9/7/2026 19:14,1,Bitcoin,"$79,406.42 ",-0.53%,$1.59T
9/7/2026 19:14,2,Ethereum,"$2,499.52 ",0.24%,$305.65B
9/7/2026 19:14,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 19:14,4,BNB,$746.94 ,-0.60%,$99.46B
9/7/2026 19:14,5,XRP,$1.41 ,-0.22%,$88.55B
9/7/2026 19:14,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 19:14,7,Solana,$105.65 ,-0.48%,$61.92B
9/7/2026 19:14,8,TRON,$0.34 ,0.06%,$31.85B
9/7/2026 19:14,9,Hyperliquid,$87.75 ,-1.52%,$22.1B
9/7/2026 19:14,10,Zcash,"$1,182.70 ",-0.32%,$19.93B
,,,,,
9/7/2026 19:15,1,Bitcoin,"$79,352.11 ",-0.56%,$1.59T
9/7/2026 19:15,2,Ethereum,"$2,499.52 ",0.24%,$305.65B
9/7/2026 19:15,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 19:15,4,BNB,$746.94 ,-0.60%,$99.46B
9/7/2026 19:15,5,XRP,$1.41 ,-0.22%,$88.55B
9/7/2026 19:15,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 19:15,7,Solana,$105.65 ,-0.48%,$61.92B
9/7/2026 19:15,8,TRON,$0.34 ,0.06%,$31.85B
9/7/2026 19:15,9,Hyperliquid,$87.77 ,-1.51%,$22.11B
9/7/2026 19:15,10,Zcash,"$1,182.44 ",-0.34%,$19.93B
,,,,,
9/7/2026 19:16,1,Bitcoin,"$79,406.42 ",-0.53%,$1.59T
9/7/2026 19:16,2,Ethereum,"$2,499.52 ",0.24%,$305.65B
9/7/2026 19:16,3,Tether,$1.00 ,-0.01%,$183.39B
9/7/2026 19:16,4,BNB,$746.94 ,-0.60%,$99.46B
9/7/2026 19:16,5,XRP,$1.41 ,-0.22%,$88.55B
9/7/2026 19:16,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 19:16,7,Solana,$105.65 ,-0.48%,$61.92B
9/7/2026 19:16,8,TRON,$0.34 ,0.06%,$31.85B
9/7/2026 19:16,9,Hyperliquid,$87.83 ,-1.52%,$22.12B
9/7/2026 19:16,10,Zcash,"$1,182.57 ",-0.33%,$19.93B
,,,,,
9/7/2026 19:16,1,Bitcoin,"$79,355.20 ",-0.58%,$1.59T
9/7/2026 19:16,2,Ethereum,"$2,498.39 ",0.20%,$305B
9/7/2026 19:16,3,Tether,$1.00 ,0.00%,$183.38B
9/7/2026 19:16,4,BNB,$746.26 ,-0.70%,$99.37B
9/7/2026 19:16,5,XRP,$1.40 ,-0.63%,$88.22B
9/7/2026 19:16,6,USDC,$1.00 ,0.00%,$74.43B
